ref_area,indicator,source,classif1,time,obs_value,obs_status,note_classif,note_indicator,note_source
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_TOTAL,2013,20.69,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_1,2013,26.78,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_2,2013,27.97,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_3,2013,20.05,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_4,2013,15.43,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_5,2013,13.82,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_6,2013,9.94,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_7,2013,24.92,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_8,2013,15.67,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_9,2013,20.61,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_0,2013,0.85,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_TOTAL,2014,20.77,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_1,2014,26.96,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_2,2014,28.26,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_3,2014,19.67,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_4,2014,15.6,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_5,2014,16.79,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_6,2014,10.39,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_7,2014,24.67,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_8,2014,15.59,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_9,2014,20.11,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_0,2014,-2.32,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_TOTAL,2015,21.12,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_1,2015,27.35,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_2,2015,27.95,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_3,2015,19.67,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_4,2015,18.21,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_5,2015,15.86,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_6,2015,9.68,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_7,2015,22.71,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_8,2015,13.99,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_9,2015,19.02,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_0,2015,-3.64,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_TOTAL,2016,20.38,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_1,2016,27.01,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_2,2016,27.13,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_3,2016,19.64,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_4,2016,18.38,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_5,2016,13.51,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_6,2016,13.97,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_7,2016,21.88,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_8,2016,13.28,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_9,2016,19.52,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_0,2016,-4.71,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_TOTAL,2017,20.01,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_1,2017,27.06,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_2,2017,27.18,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_3,2017,19.08,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_4,2017,18.31,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_5,2017,13.25,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_6,2017,11.46,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_7,2017,20.87,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_8,2017,11.8,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_9,2017,18.01,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_0,2017,-4.86,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_TOTAL,2018,19.25,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_1,2018,26.36,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_2,2018,25.97,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_3,2018,18.31,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_4,2018,18.46,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_5,2018,11.74,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_6,2018,11.07,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_7,2018,18.62,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_8,2018,11.57,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_9,2018,18.55,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_0,2018,-4.94,,,T30:169_T7:124_T12:146,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_TOTAL,2019,18.03,,,T30:169_T7:124_T12:145,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_1,2019,28.39,,,T30:169_T7:124_T12:145,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_2,2019,24.69,,,T30:169_T7:124_T12:145,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_3,2019,17.27,,,T30:169_T7:124_T12:145,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_4,2019,15.32,,,T30:169_T7:124_T12:145,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_5,2019,12.7,,,T30:169_T7:124_T12:145,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_6,2019,10.78,,,T30:169_T7:124_T12:145,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_7,2019,19.47,,,T30:169_T7:124_T12:145,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_8,2019,11.67,,,T30:169_T7:124_T12:145,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_9,2019,15.37,,,T30:169_T7:124_T12:145,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_0,2019,-4.29,,,T30:169_T7:124_T12:145,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_TOTAL,2020,15.91,,,T30:169_T7:124_T12:145,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_1,2020,26.24,,,T30:169_T7:124_T12:145,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_2,2020,22.45,,,T30:169_T7:124_T12:145,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_3,2020,14.46,,,T30:169_T7:124_T12:145,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_4,2020,15.11,,,T30:169_T7:124_T12:145,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_5,2020,13.7,,,T30:169_T7:124_T12:145,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_6,2020,10.84,,,T30:169_T7:124_T12:145,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_7,2020,18.8,,,T30:169_T7:124_T12:145,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_8,2020,11.24,,,T30:169_T7:124_T12:145,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_9,2020,13.65,,,T30:169_T7:124_T12:145,
CZE,EAR_GGAP_OCU_RT,DA:293,OCU_ISCO08_0,2020,-3.94,,,T30:169_T7:124_T12:145,
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_TOTAL,2015,-9.82,B,,T30:76_I11:264,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_1,2015,-39.35,B,,T30:76_I11:264,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_2,2015,11.51,B,,T30:76_I11:264,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_3,2015,-4.62,B,,T30:76_I11:264,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_4,2015,19.53,B,,T30:76_I11:264,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_5,2015,-0.92,B,,T30:76_I11:264,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_6,2015,19.14,B,,T30:76_I11:264,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_7,2015,31.24,B,,T30:76_I11:264,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_8,2015,31.44,B,,T30:76_I11:264,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_9,2015,-0.03,B,,T30:76_I11:264,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_0,2015,-126.08,B,,T30:76_I11:264,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_X,2015,-156.95,B,,T30:76_I11:264,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_TOTAL,2016,-2.63,,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_1,2016,13.01,,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_2,2016,14.9,,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_3,2016,-7.11,,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_4,2016,22.92,,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_5,2016,5.02,,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_6,2016,30.46,,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_7,2016,32.4,,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_8,2016,36.24,,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_9,2016,11.04,,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_0,2016,-36.2,,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_X,2016,,U,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_TOTAL,2017,-7.49,,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_1,2017,-1.64,,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_2,2017,17.91,,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_3,2017,4.52,,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_4,2017,25.86,,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_5,2017,2.75,,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_6,2017,-39.41,,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_7,2017,23.32,,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_8,2017,36.22,,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_9,2017,4.38,,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_0,2017,-22.89,,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_X,2017,,U,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_TOTAL,2018,-0.66,,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_1,2018,30.97,,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_2,2018,9.31,,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_3,2018,20.13,,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_4,2018,23.13,,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_5,2018,3.58,,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_6,2018,-3.21,,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_7,2018,33.85,,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_8,2018,38.45,,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_9,2018,4.65,,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_0,2018,-13.16,,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_X,2018,52.39,U,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_TOTAL,2019,-0.97,,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_1,2019,12.32,,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_2,2019,18.08,,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_3,2019,14.03,,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_4,2019,28.34,,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_5,2019,0.48,,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_6,2019,-27.39,,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_7,2019,32.24,,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_8,2019,33.78,,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_9,2019,2.64,,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_0,2019,-176.63,,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_X,2019,65.27,U,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_TOTAL,2020,-4.28,B,,T30:76_I11:264,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_1,2020,17.31,B,,T30:76_I11:264,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_2,2020,16.23,B,,T30:76_I11:264,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_3,2020,5.6,B,,T30:76_I11:264,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_4,2020,24.83,B,,T30:76_I11:264,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_5,2020,7.38,B,,T30:76_I11:264,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_6,2020,26.16,B,,T30:76_I11:264,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_7,2020,21.56,B,,T30:76_I11:264,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_8,2020,34.85,B,,T30:76_I11:264,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_9,2020,-3.31,B,,T30:76_I11:264,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_0,2020,-60.86,B,,T30:76_I11:264,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_TOTAL,2021,-4.6,,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_1,2021,24.11,,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_2,2021,4.88,,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_3,2021,15.69,,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_4,2021,30.85,,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_5,2021,10.07,,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_6,2021,21.95,,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_7,2021,24.66,,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_8,2021,25.24,,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_9,2021,-1.35,,,T30:76,R1:3513
DOM,EAR_GGAP_OCU_RT,BA:13413,OCU_ISCO08_0,2021,-38.15,,,T30:76,R1:3513
ECU,EAR_GGAP_OCU_RT,BB:8231,OCU_ISCO08_TOTAL,1994,19.9,,,T30:281_T7:124,R1:3473
ECU,EAR_GGAP_OCU_RT,BB:8231,OCU_ISCO08_TOTAL,1995,11.29,,,T30:281_T7:124,R1:3473
ECU,EAR_GGAP_OCU_RT,BB:8231,OCU_ISCO08_TOTAL,1998,15.58,,,T30:281_T7:124,R1:3473
ECU,EAR_GGAP_OCU_RT,BB:8231,OCU_ISCO08_TOTAL,1999,21.5,,,T30:281_T7:124,R1:3473
ECU,EAR_GGAP_OCU_RT,BB:8231,OCU_ISCO08_TOTAL,2014,-2.62,,,T30:77,R1:3513
ECU,EAR_GGAP_OCU_RT,BB:8231,OCU_ISCO08_1,2014,7.49,,,T30:77,R1:3513
ECU,EAR_GGAP_OCU_RT,BB:8231,OCU_ISCO08_2,2014,40.48,,,T30:77,R1:3513
ECU,EAR_GGAP_OCU_RT,BB:8231,OCU_ISCO08_3,2014,-14.75,,,T30:77,R1:3513
ECU,EAR_GGAP_OCU_RT,BB:8231,OCU_ISCO08_4,2014,-15.73,,,T30:77,R1:3513
ECU,EAR_GGAP_OCU_RT,BB:8231,OCU_ISCO08_5,2014,0.49,,,T30:77,R1:3513
ECU,EAR_GGAP_OCU_RT,BB:8231,OCU_ISCO08_6,2014,8.7,,,T30:77,R1:3513
ECU,EAR_GGAP_OCU_RT,BB:8231,OCU_ISCO08_7,2014,29.9,,,T30:77,R1:3513
ECU,EAR_GGAP_OCU_RT,BB:8231,OCU_ISCO08_8,2014,31.76,,,T30:77,R1:3513
ECU,EAR_GGAP_OCU_RT,BB:8231,OCU_ISCO08_9,2014,-2.8,,,T30:77,R1:3513
ECU,EAR_GGAP_OCU_RT,BB:8231,OCU_ISCO08_0,2014,,U,,T30:77,R1:3513
ECU,EAR_GGAP_OCU_RT,BB:8231,OCU_ISCO08_X,2014,,U,,T30:77,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO88_TOTAL,2008,39.53,B,,T30:15_I11:264,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO88_1,2008,12.7,B,,T30:15_I11:264,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO88_2,2008,29.37,B,,T30:15_I11:264,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO88_3,2008,14.34,B,,T30:15_I11:264,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO88_4,2008,7.42,B,,T30:15_I11:264,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO88_5,2008,3.52,B,,T30:15_I11:264,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO88_6,2008,15.16,B,,T30:15_I11:264,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO88_7,2008,44.55,B,,T30:15_I11:264,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO88_8,2008,35.9,B,,T30:15_I11:264,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO88_9,2008,-18.87,B,,T30:15_I11:264,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO88_0,2008,18.25,B,,T30:15_I11:264,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_TOTAL,2009,67.63,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_1,2009,10.12,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_2,2009,21.56,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_3,2009,14.41,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_4,2009,-24.48,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_5,2009,18.78,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_6,2009,15.31,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_7,2009,78.01,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_8,2009,56.04,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_9,2009,-56.85,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_0,2009,53.36,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_TOTAL,2010,17.95,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_1,2010,12.39,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_2,2010,26.32,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_3,2010,20.35,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_4,2010,13.97,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_5,2010,21.5,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_6,2010,12.56,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_7,2010,29.94,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_8,2010,48.11,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_9,2010,16.55,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_0,2010,18.57,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_TOTAL,2011,-13.07,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_1,2011,14.16,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_2,2011,1.42,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_3,2011,-0.26,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_4,2011,6.05,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_5,2011,2.68,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_6,2011,-29.65,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_7,2011,36.95,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_8,2011,11,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_9,2011,2.57,,,T30:15,R1:3513
